ID,Question,Answer,Answer Mode,Source URL
2546,What happens if I leave my computer or it takes me a long time to enter my support request?," After 5 minutes of inactivity, you are automatically logged off the system and any information you entered is erased. This security feature is in place to protect your personal information. If you think it will take longer than 5 minutes to type your request, prepare it in advance, then copy and paste it into the Description field. 1 ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/what_happens_if_i_leave_my_computer_or_it_takes_me_a_long_time_to_enter_my_support_request.html
2547,"I updated my email address in My Profile, but Support Center still shows my old address. What should I do?"," To protect your privacy, your email address is not updated in Support Center until the next time you log in to your account. 1 ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/i_updated_my_email_address_in_my_profile_but_support_center_still_shows_my_old_address_what_should_i_do.html
2548,Can I attach documents to a support request?," Yes. After you submit a Support Request, the system will then display an attachment button below the message field, which you can use to attach your documents. 1 ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/can_i_attach_documents_to_a_support_request.html
2549,"I got a message that my support request was resolved, but I still have questions. What should I do?"," If you have additional questions related to your resolved request, you can reply to a resolved Support Request. Please note that this will go directly to the Customer Service Team member who assisted you with the initial request. 1 ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/i_got_a_message_that_my_support_request_was_resolved_but_i_still_have_questions_what_should_i_do.html
2550,Are all account questions handled in Support Center?," Our [Customer Service Team](/us/en/contact_us.html) responds to Support Requests received through Support Center. If your account is being handled by a specific department, you may be directed to contact us by phone for assistance. 1 ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/are_all_account_questions_handled_in_support_center.html
2551,How long will it take to get a reply to my support request?," On average, it can take 1-2 business days to receive a reply. For time-sensitive issues, please contact our [Customer Service Team](/us/en/contact_us.html) by phone. 1 ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/how_long_will_it_take_to_get_a_reply_to_my_support_request.html
2552,What should I do if I am having technical difficulties?, Please contact our [Customer Service Team](/us/en/contact_us.html) for help with any technical issues. 1 ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/support_center/what_should_i_do_if_i_am_having_technical_difficulties.html
2553,Who is Toyota Insurance?," Toyota Insurance is the only Toyota owned independent insurance agency in the USA selling Property Casualty products. We partner with 23 insurance companies, so its easy to find great coverage at a great price. Visit https://toyotainsurance.com  Toyota Insurance is a brand name of Toyota Insurance Management Solutions USA, LLC (TIMS). TIMS is a licensed insurance agency in all states and the District of Columbia. TIMS is a Delaware-domiciled limited liability company with its principal place of business at 7600 Windrose Avenue, Suite G240 Plano, TX 75024, USA. In California, TIMS operates under the name Toyota Insurance Management Solutions, LLC and license number 0L46875. In New York, TIMS operates under the name Toyota Insurance Management Solutions Agency and license number 1494294. The issuance of a license is not an endorsement or sponsorship, actual or implied, by any state. Products underwritten by TIMS 3rd party insurance carriers. Product availability varies by state. Coverages, benefits, and discounts may vary by state and are subject to terms and conditions of the policy. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/toyota_insurance/Who_is_Toyota_Insurance.html
2554,What insurers have partnered with Toyota Insurance?," Our current partners include American Risk Insurance, American Strategic Insurance, Bristol West Insurance, California Fair Plan Property Insurance, Chubb Limited, Clearcover Insurance, Dairyland Insurance, Elephant Insurance, Farmers Insurance, Foremost Insurance, Hagerty Insurance, The Hartford Insurance, Infinity Insurance, Liberty Mutual Insurance, Mercury Insurance, National General Insurance, Openly Insurance, Pacific Specialty Insurance, Progressive Insurance, Pure Insurance, Root Insurance, Safeco Insurance, Steadily Insurance, Stillwater Insurance, Texas Windstorm Insurance Association, Travelers Insurance, and Vault Insurance; we are working to bring additional companies on board to provide our customers with a wide variety of insurance options. We will partner only with companies that are as committed as we are to providing value for Toyota owners. Visit https://toyotainsurance.com ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/toyota_insurance/What_insurers_have_partnered_with_Toyota_Insurance.html
2555,Can I bundle my home and auto policies through Toyota Insurance?," Yes, you can. Toyota Insurance agents are standing by, ready to help you build a comprehensive insurance bundle that protects all your assets. Visit https://toyotainsurance.com ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/toyota_insurance/Can_I_bundle_my_home_and_auto_policies_through_Toyota_Insurance.html
2556,What is usage-based insurance?," Usage-based insurance or UBI, is a way for you to opt-in to share your driving data and, based on how you and your family drive, potentially save money on an auto insurance policy. Visit https://toyotainsurance.com ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/toyota_insurance/What_is_Usage-Based_Insurance.html
2557,What data is shared for usage-based insurance?," With your consent, your modern car, truck, or SUV collects input from your vehicle every time you drive. Hundreds of sensors in the vehicle monitor data points including speed, braking, acceleration, driving time, steering, safety system activation, and even when your vehicle needs its next maintenance. Modern vehicles are equipped with a device called a Data Communication Module (DCM) that transmits telematics data every single second. Anti-lock braking systems (ABS), traction control, adaptive cruise control, all need to collect feedback from dozens of vehicle systems so that you can use them when you drive. Visit https://toyotainsurance.com ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/toyota_insurance/what_data_is_shared_for_usage_based_insurance.html
2558,Is a Toyota Vehicle Service Agreement (VSA) the same as a manufacturers basic warranty? How do they compare to other extended service plans?," No. Toyota VSAs are optional, Toyota-backed plans that offer high quality protection against unexpected mechanical breakdowns. The manufacturers basic warranty is included with the vehicle, where applicable. Some dealerships offer extended service plans that are honored only by the dealer, not backed by Toyota. A dealer-backed plan usually requires you to have your vehicle serviced at that specific dealership. Dealerships may also sell aftermarket programs backed by third-party companies that may further subcontract the work on your vehicle. Benefits of purchaing a Toyota Vehicle Service Agreement include: Reliability A Vehicle Service Agreement (VSA) backed by Toyota is a promise that we will take care of your covered repair needs whenever unexpected problems arise, using factory-trained technicians. Comprehensive Coverage You may use this VSA at any participating Toyota dealership in the U.S.A. and Canada. We offer a wide range of coverage levels with various time and mileage options  up to 8 years and 125,000 miles. You select the coverage and options that best meet your needs. Visit the [Vehicle Service Agreement section](/us/en/vehicle_protection_plan/vehicle_service_agreements.html) for a comprehensive listing of coverage and terms available. Deductible Options Toyotas VSA offers two options: a 0 deductible under which all covered repairs continue to be performed without charge, or a 100 disappearing deductible that will be applied to each covered repair visit not performed at your selling dealership. 1 Cancellation Toyotas VSA may be cancelled at any time. You are entitled to a full refund less a fifty-dollar (50.00) processing fee for cancellations within the first 30 days (as permitted by law) on both new and used vehicle contracts  for whatever reason you decide to cancel  as long as no claims have been filed on your contract. In all other cases, the refund will be pro-rated based on the elapsed time or mileage from the date the coverage began (less a 50.00 processing fee). 1 Transferability A new vehicle VSA may also be transferred to the second retail purchaser only of the vehicle at no additional cost. A VSA cannot be transferred to a dealership, entity or individual in the business of selling vehicles. 1 1. These terms may vary by product agreement and/or by state. Contact your Toyota dealer for details. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/financing_and_protection_products/is_a_toyota_vehicle_service_agreement_vsa_the_same_as_a_manufacturers_basic_warranty.html
2559,What does my Toyota Vehicle Service Agreement (VSA) cover? Is mechanical breakdown protection included?," Your Toyota VSA provides additional benefits, above and beyond the manufacturers basic warranty. With a VSA, you have access to benefits such as 24/7 roadside assistance, towing to the nearest Toyota dealer, car rental, meal and lodging reimbursement and more. As part of your Toyota VSA, mechanical breakdown protection covers eligible repair costs due to mechanical breakdown of covered components after your vehicles factory warranty expires. Restrictions apply, and some benefits are not available on used vehicle plans or in Hawaii. See your Toyota dealer for complete details. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/financing_and_protection_products/is_a_toyota_vehicle_service_agreement_vsa_the_same_as_a_manufacturers_basic_warranty_how_do_they_compare_to_other_extended_service_plans.html
2560,Where and when can I purchase a Toyota Vehicle Service Agreement? Can I purchase a VSA after I purchase my Toyota?,"""New Vehicle"" Vehicle Service Agreements are available for purchase during the first 3 years or 36,000 miles from time of purchase or lease, whichever comes first
“Certified Used Vehicle” Vehicle Service Agreements are available for purchase during the first 12 months or 12,000 miles from time of purchase or lease, whichever comes first
""Used Vehicle"" Vehicle Service Agreements must be purchased at the time of used vehicle sale only",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/financing_and_protection_products/where_and_when_can_i_purchase_a_toyota_vehicle_service_agreement_can_i_purchase_a_vsa_after_i_purchase_my_toyota.html
2561,Can I buy a Toyota Certified Used Vehicle Service Agreement for my used vehicle?," Yes. If your vehicle is a Toyota Certified Used Vehicle and has a Toyota Certified Used Vehicle Limited Powertrain, it is eligible for the Toyota Certified Used Vehicle Service Agreement. If youd like a Vehicle Service Agreement for your used vehicle, take a look at our [Used Vehicle Protection Plans](/us/en/vehicle_protection_plan/used_vehicle.html). ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/financing_and_protection_products/can_i_buy_a_toyota_certified_used_vehicle_service_agreement_for_my_used_vehicle.html
2562,What are my obligations with a Vehicle Service Agreement (VSA)?," Youll need to perform all recommended maintenance procedures outlined in your vehicles Scheduled Maintenance Log (specific to the year and model of your vehicle), including oil and filter changes, lubrication of key chassis parts, maintenance of proper fluid levels, replacement of belts, etc. Be sure to keep careful maintenance records. We recommend that you schedule your service appointments at your local Toyota dealer, where factory-trained, certified technicians use genuine Toyota parts. See your Toyota [Vehicle Service Agreement](/us/en/vehicle_protection_plan/vehicle_service_agreements.html) for complete terms and conditions. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/financing_and_protection_products/what_are_my_obligations_with_a_vehicle_service_agreement_vsa.html
2563,What are Voluntary Protection Products?," Voluntary Protection Products are optional vehicle protection plans designed to help protect your investment and provide peace of mind against unexpected issues. Vehicle Service Agreements, Prepaid Maintenance, Guaranteed Auto Protection, Tire Wheel Protection, Key Replacement, and Excess Wear Use Protection are examples of Voluntary Protection Products. A Voluntary Protection Product is a product or service offered to vehicle buyers that is sold above and beyond the vehicle price. The purchase of a Voluntary Protection Product is optional, cancelable (subject to specific agreement terms) and not required to obtain credit. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/voluntary_protection_products/what_are_voluntary_protection_products.html
2564,Whats considered excessive wear and use?," Any damage that is beyond normal wear and tear is considered excessive. Some examples might include tears or burns on upholstery, missing or broken equipment or large dents or scratches on the exterior of the vehicle. If it helps to see some examples of whats considered excessive, check out our [Wear and Use Guidelines](https://www.toyotafinancial.com/content/dam/nextgen-shared/lease-end/TFS_lease-end_guide.pdf). We also recommend reviewing your lease agreement as it includes additional excess wear and use information specific to your vehicle. Just a heads up, though, the examples provided may not include all instances of excessive damage that could subject you to additional charges based on the terms of your lease agreement. ",PDF_ATTACHMENT,https://www.toyotafinancial.com/us/en/planning_tools/faq/wear_and_use/wha_is_considered_excessive_wear_and_use.html
2565,Can I make repairs to my leased vehicle so I dont incur wear and use charges?," Of course. In fact, we encourage you to schedule a complimentary inspection and to review the [Wear and Use Guidelines](https://toyotafinancial.com/pub/static/lease_end/wear---use.html) to see whether your vehicle has wear and use that is considered excessive. If repair work is needed and youd like to make repairs prior to turning in the vehicle, your local Toyota dealer is a great option to assist you. Be sure to keep all of your receipts for repairs made and review your insurance policy to see if any items may be covered. If your damages exceeding normal wear and use arent repaired, it can result in charges at lease termination. 1 All charges may be subject to sales tax. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/wear_and_use/can_i_make_repairs_to_my_leased_vehicle_so_i_do_not_incur_wear_and_use_charges.html
2566,What is a courtesy pre-inspection?, A courtesy pre-inspection by your Lexus dealer assesses the condition of your vehicle and provides an estimate of wear and use charges that could be due at lease-end. 1 1 Courtesy pre-inspection available to lease customers who do not reside in Hawaii and whose leases did not originate in New Hampshire or Wisconsin. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/wear_and_use/what-is-a-courtesy-pre-inspection.html
2567,How do I schedule a courtesy pre-inspection?, You can contact your originating dealer or any Lexus dealer to determine if they can conduct a courtesy pre-inspection and appointment. We recommend completing this within 60 days before your vehicle return .1 1 Courtesy pre-inspection available to lease customers who do not reside in Hawaii and whose leases did not originate in New Hampshire or Wisconsin. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/wear_and_use/how-do-I-schedule-a-courtesy-pre-inspection.html
2568,What do I need for my courtesy pre-inspection and lease return appointments?,"Vehicle keys
Toolkit and spare tire
Owner’s Manual
Original equipment",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/wear_and_use/what-do-I-need-for-my-courtesy-pre-inspection.html
2569,What should I do after my courtesy pre-inspection?," After your courtesy pre-inspection, you can discuss the inspection report immediately with the dealer in person. You can access the report via the Document Center on our mobile app or at toyotafinancial.com. You can make repairs before turning in your vehicle - just be sure to keep receipts for your records. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/wear_and_use/what-should-I-do-after-my-courtesy-pre-inspection.html
2570,What is this email and why did I receive it?, An email that was sent to you includes encryption to ensure any sensitive information is shared securely. The email will direct you to a web portal to create an account and then view the content. It will also allow you to communicate securely with TFS. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/what-is-this-email-and-why-did-i-receive-it-.html
2571,How do I read the message sent to me?, Click the link in the message body to launch a browser to authenticate so that you can decrypt and read the message. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/how-do-i-read-the-message-sent-to-me-.html
2572,Is this related to my online financial customer account?," No, this is a separate account specific to an encrypted email. Do not try to login with your customer account credentials. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/is-this-related-to-my-online-financial-customer-account-.html
2573,How do I login?," If you have not registered for Email Encryption, you will be prompted to create an account and choose a password on the Registration page. Click Continue when you are done. In the future, you will not be prompted to register. If you have already registered, or if your account already exits, you will be prompted to sign in and provide your password to decrypt the message. Click Continue. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/how-do-i-login-.html
2574,How do I reset my secure portal password?, Click Forgot Password link and an email will be sent to reset the associated password. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/how-do-i-reset-my-secure-portal-password-.html
2575,Expecting an encrypted email but havent received it?, Some email anti-spam filters may block encrypted attachments or file them in your Junk mail. You may need to amend the settings in your email filter to permit such emails. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/expecting-an-encrypted-email-but-haven-t-received-it-.html
2576,Having trouble opening the SecureMessageAtt.html file on a smart phone?," Some smart phones do not allow posting content by opening the SecureMessageAtt.html file. If you cannot open the attachment to read the encrypted message, please use the link in the email notification to open the encrypted message instead. ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/having-trouble-opening-the-securemessageatt-html-file-on-a-smart.html
2577,Clicking on the link in the body of the email results in an error message: the message you requested is not yet or no longer available, Try clicking the link once again after a few minutes. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/clicking-on-the-link-in-the-body-of-the-email-results-in-an-erro.html
2578,Your account has been disabled or other login issues, Please contact TFS_Email_Encryption_Team@toyota.com and let them know the specific issue you are seeing. ,DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/encrypted-email/your-account-has-been-disabled-or-other-login-issues.html
2579,Can I claim a tax deduction on the interest paid for my car loan?,"Recent legislation allows certain individuals to claim a tax deduction on interest paid for personal-use car loans from 2025 through 2028. Eligibility depends on your individual circumstances, such as your income and whether the vehicle is used for personal purposes. It is important to note that tax laws can change, and it is your responsibility to determine if you qualify for this deduction. We recommend consulting a qualified tax advisor to understand how this applies to your specific situation. For more detailed information, please refer to the IRS guidance ( [One, Big, Beautiful Bill Act: Tax deductions for working Americans and seniors | Internal Revenue Service](https://www.irs.gov/newsroom/one-big-beautiful-bill-act-tax-deductions-for-working-americans-and-seniors)).
Car loan interest may also be deductible in certain situations where you use your vehicle for your business or self-employment. Consult a tax advisor to understand how this applies to your specific situation.",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/One_Big_Beautiful_Bill_Act/Can_I_claim_a_tax_deduction_on_the_interest_paid_for_my_car_loan.html
2580,When and how will I receive my 2025 tax information statement for my car loan interest?,"In accordance with IRS rules related to One, Big, Beautiful Bill Act: ”No Tax on Car Loan Interest”, 2025 tax information will be sent by 1/31/26 to accounts with vehicles that have qualified VINs. Once available, you will receive an email notification with the subject line: “Your 2025 Tax Information Is Now Available.” You can then access and download your tax statement securely through the My Documents section on our website or via the Toyota Financial Services mobile app. If you haven’t already, you can register for online access or download our app to make retrieving your documents easy and convenient.
Interest only accrues on retail loans (not lease accounts), you may request  interest paid for a previous year, please contact us at (800-874-8822).",PHONE_ESCALATION,https://www.toyotafinancial.com/us/en/planning_tools/faq/One_Big_Beautiful_Bill_Act/When_and_how_will_I_receive_my_2025_tax_information_statement_for_my_car_loan_interest.html
2581,Why didnt I receive tax information on my car loan interest?,"We are not required to provide tax information on accounts that do not have a vehicle with a qualifying VIN, related to the One, Big, Beautiful Bill Act: ”No Tax on Car Loan Interest” treatment. If you feel your vehicle qualifies, please consult the IRS ([One, Big, Beautiful Bill Act: Tax deductions for working Americans and seniors | Internal Revenue Service](https://www.irs.gov/newsroom/one-big-beautiful-bill-act-tax-deductions-for-working-americans-and-seniors)) or your tax advisor to learn more.
If you have a retail loan and would like to request interest paid for a previous year, please contact us at (800-874-8822)",PHONE_ESCALATION,https://www.toyotafinancial.com/us/en/planning_tools/faq/One_Big_Beautiful_Bill_Act/Why_didnt_I_receive_tax_information_on_my_car_loan_interest.html
2582,"Where can I learn more about One, Big, Beautiful Bill Act: No Tax on Car Loan Interest?"," For more detailed information, please refer to the IRS guidance ([One, Big, Beautiful Bill Act: Tax deductions for working Americans and seniors  Internal Revenue Service](https://www.irs.gov/newsroom/one-big-beautiful-bill-act-tax-deductions-for-working-americans-and-seniors)). ",DIRECT_TEXT,https://www.toyotafinancial.com/us/en/planning_tools/faq/One_Big_Beautiful_Bill_Act/Where_can_I_learn_more_about_One_Big_Beautiful_Bill_No_Tax_on_Car_Loan_Interest.html
